847002	1.0
847003	2.0
849475	1.0
850292	2.0
850306	1.0
850749	2.0
855228	1.0
855332	2.0
855642	1.0
855685	2.0
857123	1.0
857198	2.0
857448	1.0
928239	2.0
928254	1.0
929716	2.0
932889	1.0
932985	2.0
936618	1.0
936754	2.0
937484	1.0
937604	2.0
937619	1.0
937873	2.0
937887	1.0
938237	2.0
938252	1.0
938568	2.0
942250	1.0
942603	2.0
942617	1.0
942691	2.0
943333	1.0
943349	2.0
943793	1.0
1012689	2.0
1012690	3.0
1015568	1.0
1017503	2.0
1017504	3.0
1017786	1.0
1018042	2.0
1018043	3.0
1018759	1.0
1019013	2.0
1019014	3.0
1019696	1.0
1020252	2.0
1020253	3.0
1020260	3.0
1020266	1.0
1020370	2.0
1020371	3.0
1020378	3.0
1020384	1.0
1020415	2.0
1020416	3.0
1020423	3.0
1020429	1.0
1020691	2.0
1020692	3.0
1021332	1.0
1021583	2.0
1021584	3.0
1024476	1.0
1024708	2.0
1024709	3.0
1024906	1.0
1025040	2.0
1025041	3.0
1025048	3.0
1025054	1.0
1025454	2.0
1025455	3.0
1025469	1.0
1025755	2.0
1025756	3.0
1026337	1.0
1026603	2.0
1026604	3.0
1029434	1.0
1030142	2.0
1030143	3.0
1030313	1.0
1030383	2.0
1030384	3.0
1030398	1.0
1030665	2.0
1030666	3.0
1031702	1.0
1031890	2.0
1031891	3.0
1032137	1.0
1032442	2.0
1032443	3.0
1039524	4.0
1039525	10.0
1039526	17.0
1039527	21.0
1039528	22.0
1039529	23.0
1040177	3.0
1040404	4.0
1040405	8.0
1040406	15.0
1040407	19.0
1040408	21.0
1040409	23.0
1042221	3.0
1042252	4.0
1042253	8.0
1042254	15.0
1042255	19.0
1042256	21.0
1042257	23.0
1042268	3.0
1042367	4.0
1042368	8.0
1042369	15.0
1042370	19.0
1042371	21.0
1042372	23.0
1042987	22.0
1042988	23.0
1042998	3.0
1043097	4.0
1043098	8.0
1043099	15.0
1043100	19.0
1043101	21.0
1043102	23.0
1045529	3.0
1045646	4.0
1045647	9.0
1045648	16.0
1045649	20.0
1045650	22.0
1045651	23.0
1046434	3.0
1046553	4.0
1046554	9.0
1046555	16.0
1046556	20.0
1046557	22.0
1046558	23.0
1046569	3.0
1046642	4.0
1046643	9.0
1046644	16.0
1046645	20.0
1046646	22.0
1046647	23.0
1046658	3.0
1046771	4.0
1046772	9.0
1046773	16.0
1046774	20.0
1046775	22.0
1046776	23.0
1046786	3.0
1046918	4.0
1046919	9.0
1046920	16.0
1046921	20.0
1046922	22.0
1046923	23.0
1046933	3.0
1047149	4.0
1047150	9.0
1047151	16.0
1047152	20.0
1047153	22.0
1047154	23.0
1047164	3.0
1047260	4.0
1047261	9.0
1047262	16.0
1047263	20.0
1047264	22.0
1047265	23.0
1047275	3.0
1047306	4.0
1047307	9.0
1047308	16.0
1047309	20.0
1047310	22.0
1047311	23.0
1047322	3.0
1047479	4.0
1047480	9.0
1047481	16.0
1047482	20.0
1047483	22.0
1047484	23.0
1053436	22.0
1106218	20.0
1106848	21.0
1106849	22.0
1110624	23.0
1110647	22.0
1110662	23.0
1110673	22.0
1110689	23.0
1111288	24.0
1111304	23.0
1111506	24.0
1112006	23.0
1112136	20.0
1112218	21.0
1112233	20.0
1112278	21.0
1112279	23.0
1112407	24.0
1112419	23.0
1112486	24.0
1112906	23.0
1113124	24.0
1113778	23.0
1116093	20.0
1116152	21.0
1116153	23.0
1116168	20.0
1116216	21.0
1116217	23.0
1120350	24.0
1120458	23.0
1121010	20.0
1121058	21.0
1121059	23.0
1121625	20.0
1121735	22.0
1121736	23.0
1122082	20.0
1123010	21.0
